Wall time,Step,Value
1666340155.2038622,52601,0.040502071380615234
1666340221.3272805,52641,0.029200561344623566
1666340299.8592894,52701,0.02564091794192791
1666340326.139786,52721,0.06047528609633446
1666340378.2706065,52761,0.028440820053219795
1666340547.4824076,52881,0.0279912818223238
1666340626.0997207,52941,0.03187762573361397
1666340723.0161078,53001,0.04599115625023842
1666340752.117119,53021,0.029113367199897766
1666340855.857862,53101,0.05217549949884415
1666341027.5791655,53221,0.042657166719436646
1666341380.6022346,53481,0.03256489709019661
1666341492.6882956,53561,0.03332885354757309
1666341559.4552464,53601,0.05182536318898201
1666341689.6979067,53701,0.02986735850572586
1666341834.939366,53801,0.027249209582805634
1666342083.4676616,53981,0.02648860029876232
1666342196.5676699,54061,0.03445425257086754
1666342301.1506846,54141,0.04190946742892265
1666342440.7963464,54201,0.05082748457789421
1666342849.2143462,54501,0.030711887404322624
1666343124.154943,54701,0.057307370007038116
1666343164.448367,54721,0.0367853119969368
1666343191.4603047,54741,0.03688662126660347
1666343269.0448432,54801,0.04068547487258911
1666343439.2325084,54921,0.027215663343667984
1666343606.359564,55041,0.054483793675899506
1666343632.2145832,55061,0.023522844538092613
1666343658.8286922,55081,0.036323100328445435
1666343684.6147609,55101,0.037553369998931885
1666343724.9858701,55121,0.051136523485183716
1666343752.167011,55141,0.05855391174554825
1666343778.5241928,55161,0.04610869660973549
1666344001.0001967,55321,0.03457064926624298
1666344691.0153563,55781,0.047980066388845444
1666344716.7646358,55801,0.02557222917675972
1666344742.2765195,55821,0.03937830775976181
1666344939.0562267,55961,0.03970716521143913
1666345255.5886548,56181,0.0611993744969368
1666345308.0745065,56221,0.03379875794053078
1666345429.2558782,56301,0.024494443088769913
1666345651.6283376,56461,0.027366122230887413
1666345678.229058,56481,0.03028848208487034
1666345768.8252208,56541,0.03427989035844803
1666345820.934096,56581,0.032856959849596024
1666345847.2836137,56601,0.04155201464891434
1666345913.6979616,56641,0.03387480229139328
1666346431.987865,57021,0.04664545878767967
1666346576.7943017,57121,0.03437237814068794
1666346656.0853734,57181,0.02646639570593834
1666346748.9386523,57241,0.03925037011504173
1666346997.112306,57421,0.02793005481362343
1666347022.647032,57441,0.04232597351074219
1666347184.621596,57561,0.030021153390407562
1666347251.1004963,57601,0.04325982555747032
1666347277.07594,57621,0.054124459624290466
1666347433.3290431,57741,0.025890352204442024
1666347525.8435133,57801,0.026170996949076653
1666347551.7555282,57821,0.03738272935152054
1666347680.9165058,57921,0.03697001561522484
1666347733.7523987,57961,0.03994596749544144
1666347806.6038904,58001,0.02404005639255047
1666347888.0525541,58061,0.026602858677506447
1666347913.9263632,58081,0.025662586092948914
1666348135.6078084,58241,0.027200685814023018
1666348265.1372416,58341,0.024456052109599113
1666348330.6942716,58381,0.03466255962848663
1666348357.1947098,58401,0.04769688844680786
1666348382.7343354,58421,0.043325189501047134
1666348691.2230437,58641,0.0262282807379961
1666348967.465447,58841,0.03984146565198898
1666349195.6729453,59001,0.04146728664636612
1666349673.29839,59341,0.028328122571110725
1666349803.4692965,59441,0.029774099588394165
1666349855.9382071,59481,0.02602609246969223
1666349886.497837,59501,0.025079187005758286
1666349981.2053638,59561,0.030759040266275406
1666350312.75994,59761,0.03538978844881058
1666350468.3805869,59881,0.02576095052063465
1666350585.391606,59961,0.03253571316599846
1666350725.5934103,60061,0.03108895756304264
1666350792.7171066,60101,0.03763589262962341
1666350844.5039122,60141,0.03036506101489067
1666350896.2879713,60181,0.03872409090399742
1666350948.4194732,60221,0.03959266468882561
1666351068.1795614,60301,0.032914839684963226
1666351094.6213949,60321,0.024105163291096687
1666351172.88916,60381,0.04102989658713341
1666351199.539008,60401,0.02057337947189808
1666351225.9412234,60421,0.033237606287002563
1666351353.1250505,60501,0.0334811769425869
1666351407.5625637,60541,0.0318605862557888
1666351485.4332745,60601,0.0311458557844162
1666351511.4014952,60621,0.03362586349248886
1666351564.1831262,60661,0.042915377765893936
1666351709.166089,60761,0.02626965194940567
1666351762.2766855,60801,0.029025230556726456
1666351787.8521981,60821,0.028297703713178635
1666351813.7491815,60841,0.0423777773976326
1666351985.9789252,60961,0.01776643842458725
1666352046.1281698,61001,0.022917671129107475
1666352143.956761,61061,0.02524002082645893
1666352380.9500802,61241,0.045540113002061844
1666352473.5869489,61301,0.029833078384399414
1666352525.9053688,61341,0.03281228244304657
1666352576.7257087,61381,0.02345961518585682
1666352627.7549415,61421,0.023038974031805992
1666352695.6377928,61461,0.036842282861471176
1666352954.6450784,61641,0.03926164284348488
1666353059.0981004,61721,0.050230473279953
1666353110.1256955,61761,0.03128252923488617
1666353187.468399,61821,0.02406250312924385
1666353409.3922207,61981,0.032858286052942276
1666353535.8081005,62061,0.026822581887245178
1666353641.0948856,62141,0.03612462803721428
1666353812.6959867,62261,0.06696058064699173
1666354007.8334904,62401,0.034084588289260864
1666354059.169454,62441,0.020998911932110786
1666354198.6077826,62541,0.027711424976587296
1666354394.3111012,62681,0.03234697878360748
1666354472.1825936,62741,0.05344870686531067
1666354498.7063882,62761,0.03641686588525772
1666354643.5774345,62861,0.02783135138452053
1666354669.640721,62881,0.027653947472572327
1666354695.8678362,62901,0.05356166511774063
1666354748.2703884,62941,0.03204905986785889
1666354845.0860922,63001,0.03547539561986923
1666354977.393761,63101,0.03682651370763779
1666355056.0345166,63161,0.03154608979821205
1666355096.6961813,63181,0.029857344925403595
1666355148.5128145,63221,0.039074674248695374
1666355304.5135663,63341,0.03391783684492111
1666355593.2577608,63541,0.025399694219231606
1666355845.674802,63681,0.032517045736312866
1666355923.702933,63741,0.026029156520962715
1666355963.0277069,63761,0.06456483155488968
1666356146.0118077,63901,0.04043109714984894
1666356171.9534948,63921,0.025325799360871315
1666356212.2548964,63941,0.03231586515903473
1666356238.3122773,63961,0.04278688132762909
1666356376.9502048,64061,0.04876808449625969
1666356455.3660376,64121,0.03804849088191986
1666357135.3548288,64601,0.03291705250740051
1666357212.8209004,64661,0.028128519654273987
1666357265.0500283,64701,0.02193314954638481
1666357409.3915787,64801,0.03931676968932152
1666357487.6051068,64861,0.021266063675284386
1666357513.5767815,64881,0.02842137962579727
1666357579.594828,64921,0.042563240975141525
1666357605.5691981,64941,0.03264618664979935
1666357794.8824074,65081,0.031079821288585663
1666357861.5433035,65121,0.028598124161362648
1666357914.1910434,65161,0.030878616496920586
1666358162.9432807,65341,0.037245944142341614
1666358294.045758,65441,0.04749966785311699
1666358319.9435525,65461,0.024279074743390083
1666358504.600498,65581,0.03277131915092468
1666358556.8286664,65621,0.030747629702091217
1666358609.804801,65661,0.03697618469595909
1666358676.51206,65701,0.04798328876495361
1666358781.5726385,65781,0.02700778841972351
1666358858.3200262,65841,0.03438734635710716
1666358977.4098876,65921,0.03970346599817276
1666359235.9131339,66101,0.05160339176654816
1666359262.320554,66121,0.02695297636091709
1666359288.4258425,66141,0.05195227265357971
1666359459.68026,66261,0.04884125664830208
1666359667.992051,66421,0.04204009473323822
1666359793.3837862,66501,0.058105941861867905
1666359848.4407122,66541,0.03362225741147995
1666359874.4055347,66561,0.0301984790712595
1666359900.6821556,66581,0.02586578205227852
1666360018.9805162,66661,0.020708894357085228
1666360148.903688,66761,0.025602199137210846
1666360345.01016,66901,0.02130941115319729
1666360576.22109,67061,0.028975073248147964
1666360681.7261267,67141,0.02665695548057556
1666360801.9703426,67221,0.03824372589588165
1666360853.1676164,67261,0.0350726954638958
1666361009.155304,67381,0.033093541860580444
1666361104.4570458,67441,0.04754137620329857
1666361156.7556913,67481,0.03867512568831444
1666361214.0063465,67521,0.03235992416739464
1666361265.7709887,67561,0.026508754119277
1666361413.6183856,67621,0.05438273027539253
1666361465.4019458,67661,0.03585662692785263
1666361544.8254192,67721,0.04492558538913727
1666361663.546925,67801,0.03770109638571739
1666361715.851447,67841,0.047020748257637024
1666361871.803251,67961,0.038255054503679276
1666362025.888763,68061,0.034524790942668915
1666362052.0838008,68081,0.035559605807065964
1666362172.126781,68161,0.02710271067917347
1666362356.2557223,68301,0.019967667758464813
1666362663.6292331,68521,0.026774577796459198
1666362755.709765,68581,0.02427559345960617
1666362782.1360786,68601,0.04088084027171135
1666362860.4949453,68661,0.03663903474807739
1666363005.258284,68761,0.03112686611711979
1666363161.243778,68881,0.02929222583770752
1666363186.2653604,68901,0.02149023488163948
1666363302.9160438,68981,0.030941907316446304
1666363363.1579065,69021,0.04104442894458771
1666363532.3130338,69141,0.03328189626336098
1666363558.0625067,69161,0.04993101581931114
1666363609.9549925,69201,0.028897380456328392
1666363714.174654,69281,0.01871461421251297
1666363910.7826,69421,0.035852640867233276
1666364088.2632859,69541,0.028980907052755356
1666364165.228726,69601,0.044093068689107895
1666364335.7817352,69721,0.033387795090675354
1666364544.5157251,69881,0.02687859907746315
1666364636.7503166,69941,0.02662591263651848
1666364688.4886904,69981,0.023359933868050575
1666364719.8767736,70001,0.04038422554731369
1666364866.5162787,70101,0.026981672272086143
1666364892.6819344,70121,0.03015434928238392
1666364971.419281,70181,0.027312597259879112
1666365023.5763395,70221,0.02038404904305935
1666365049.9356918,70241,0.024608517065644264
1666365116.7539492,70281,0.03383737429976463
1666365248.8148463,70381,0.021931540220975876
1666365533.2871838,70581,0.0387243777513504
1666365704.6517148,70701,0.022543031722307205
1666365757.3127494,70741,0.0317208506166935
1666365783.434544,70761,0.017879342660307884
1666365886.8338187,70841,0.0328274704515934
1666365927.1189492,70861,0.0472329780459404
1666366031.8560917,70941,0.026145540177822113
1666366084.593391,70981,0.0375426709651947
1666366264.543367,71101,0.023612678050994873
1666366289.9987981,71121,0.038178663700819016
1666366369.0271955,71181,0.02705446071922779
1666366488.7110016,71261,0.029754668474197388
1666366826.5787625,71501,0.022235915064811707
1666367014.676907,71601,0.028313633054494858
1666367054.7921221,71621,0.031916357576847076
1666367106.3775303,71661,0.025429699569940567
1666367352.9574018,71841,0.024710416793823242
1666367378.7568817,71861,0.03275230899453163
1666367533.723103,71981,0.029995528981089592
1666367581.815729,72001,0.02788766473531723
1666367637.5038948,72041,0.027302492409944534
1666368009.1697764,72281,0.03061073273420334
1666368113.369405,72361,0.05359552428126335
1666368178.9432194,72401,0.03937118873000145
1666368230.6202884,72441,0.03856536000967026
1666368317.0376685,72501,0.02196791023015976
1666368398.238257,72561,0.02088523656129837
1666368646.72385,72741,0.042363349348306656
1666368818.6755474,72861,0.06492289155721664
1666368869.7348664,72901,0.04040154442191124
1666369181.3773227,73121,0.026707127690315247
1666369207.5426838,73141,0.03664020448923111
1666369378.5680864,73261,0.020400745794177055
1666369572.7779949,73401,0.016062991693615913
1666370236.2412345,73881,0.029178285971283913
1666370262.6554217,73901,0.030696595087647438
1666370330.1808777,73941,0.023641327396035194
1666370414.535399,74001,0.026137806475162506
1666370470.2889266,74041,0.022249668836593628
1666371048.3922424,74461,0.026011496782302856
1666371150.8873534,74521,0.041640881448984146
1666371255.5655308,74601,0.03311079367995262
1666371282.3306456,74621,0.025220395997166634
1666371308.642678,74641,0.02706296741962433
1666371360.843123,74681,0.029952405020594597
1666371479.1376834,74761,0.02768751233816147
1666371558.7042959,74821,0.03890737518668175
1666371611.2666645,74861,0.024824289605021477
1666371677.5196364,74901,0.024782288819551468
1666371871.3507183,75041,0.017219314351677895
1666371964.1913934,75101,0.021921362727880478
1666371989.6064417,75121,0.02941981516778469
1666372069.147282,75181,0.034376803785562515
1666372214.9716277,75281,0.04001915827393532
1666372422.2132304,75441,0.041646234691143036
1666372549.2849276,75521,0.0346333310008049
1666372656.7228267,75561,0.20157480239868164
1666372708.5119534,75601,0.03631165623664856
1666372733.855657,75621,0.027887538075447083
1666372905.026061,75741,0.01936100423336029
1666373011.3898504,75821,0.03258649632334709
1666373077.6156332,75861,0.03649173304438591
1666373130.4605684,75901,0.029368650168180466
1666373208.0157273,75961,0.028014330193400383
1666373468.5270345,76141,0.048469237983226776
1666373520.0558374,76181,0.0266853179782629
1666373545.363634,76201,0.04234916716814041
1666373664.3099253,76281,0.02303183823823929
1666373795.8449554,76381,0.03524279594421387
1666373862.1648526,76421,0.022485388442873955
1666374142.8959432,76621,0.021906143054366112
1666374195.1970274,76661,0.027333153411746025
1666374247.4695404,76701,0.03161826357245445
1666374597.5534303,76961,0.034650370478630066
1666374723.4464126,77041,0.027621960267424583
1666374776.5203056,77081,0.022678442299365997
1666375051.148004,77281,0.031271547079086304
1666375194.6383247,77381,0.02050425298511982
1666375384.808269,77521,0.03169500082731247
1666375477.5454788,77581,0.029987389221787453
1666375530.1969063,77621,0.02836252562701702
1666375684.2018328,77741,0.024866122752428055
1666375880.291246,77881,0.026051396504044533
1666376082.0517285,78021,0.03345714509487152
1666376107.9320898,78041,0.0328889898955822
1666376134.2263265,78061,0.01917039230465889
1666376186.6542976,78101,0.03424934670329094
1666376280.8183222,78161,0.03271704912185669
1666376333.0767815,78201,0.04618009179830551
1666376488.083602,78321,0.03613689914345741
1666376606.721197,78401,0.02087976783514023
1666376632.8120737,78421,0.02487293630838394
1666376812.2799473,78541,0.035821039229631424
1666376838.1858428,78561,0.05622130259871483
1666376863.9992435,78581,0.025982044637203217
1666376993.648679,78681,0.025239994749426842
1666377019.5877025,78701,0.024337708950042725
1666377136.9120278,78781,0.024768369272351265
1666377446.7864106,79001,0.021972035989165306
1666377618.887821,79121,0.04944729432463646
1666377723.6052454,79201,0.04982486367225647
1666377775.6972523,79241,0.029697436839342117
1666377867.9126909,79301,0.023074746131896973
1666377920.4199104,79341,0.02210835926234722
1666378076.6108,79461,0.04036983475089073
1666378150.2420971,79501,0.0245555117726326
